Index;Quelle;Projektname;Webseite-Link;Organisation;Status;Kurzzusammenfassung;Lizenz;Lizenz-Organisation;Projekt-Abkürzung;Art;Einsatzbereich
1;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/erstellung-und-analyse-leichter-sprache-durch-kuenstliche-intelligenz-erlesen/3;Erstellung und Analyse Leichter Sprache durch Künstliche Intelligenz (ErLeSen);https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/erstellung-und-analyse-leichter-sprache-durch-kuenstliche-intelligenz-erlesen/3;Civic Coding;Laufend;"Im Projekt entstehen offene <abbr title=""Künstliche Intelligenz"">KI</abbr>-Modelle und offene Datensätze zur Vereinfachung deutscher Texte in ""Leichter Sprache"". Eine Anwendung soll öffentlich bereitgestellt werden.";CC-BY-NC-ND 4.0;https://www.civic-coding.de;ErLeSen;Natural Language Processing, Deep Learning, Web-App;Inklusion, Bildung, Sprache
2;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/ikido-interaktive-ki-erfahrungsraeume-fuer-die-digitale-souveraenitaet-jugendlicher/4;iKIDO - Interaktive KI-Erfahrungsräume für die Digitale Souveränität Jugendlicher ;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/ikido-interaktive-ki-erfahrungsraeume-fuer-die-digitale-souveraenitaet-jugendlicher/4;Civic Coding;Laufend;"Das Projekt iKIDO entwickelt interaktive ""<abbr title=""Künstliche Intelligenz"">KI</abbr>-Erfahrungsräume"" zur Vermittlung von KI-Kompetenzen an Jugendliche, um eine reflektierte Nutzung von Künstlicher Intelligenz zu fördern. Gamification und Design Thinking-Methoden erleichtern das erfahrungsbasierte Lernen.";CC-BY-NC-ND 4.0;https://www.civic-coding.de;iKIDO;E-Learning, KI Anwendung, Workshop, Interaktive Datenexploration;Bildung, Gesellschaft, Jugendbeteiligung, KI, Gemeinwohl
3;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/ki-fuer-ein-gutes-altern/5;KI für ein gutes Altern;https://ki-und-alter.de/ausprobiert/;Civic Coding;Laufend;"Das Projekt vermittelt älteren Menschen und Seniorenorganisationen <abbr title=""Künstliche Intelligenz"">KI</abbr>-Kompetenzen. Das Projekt verfolgt dabei drei Ziele: das Erschaffen von KI-Lernangeboten für ältere Menschen, den KI-Kompetenzaufbau in Seniorenorganisationen und die Vernetzung mit Forschung und Entwicklung.";CC-BY-NC-ND 4.0;https://www.civic-coding.de;;Beratung, Workshops, E-Learning, Vernetzung, Bildung;Senioren, KI, Bildung, Demokratie, Gesundheit, Gesellschaft
4;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/kia-ki-gestuetzte-assistenz-fuer-digitale-psychosoziale-beratung/6;KIA - KI gestützte Assistenz für digitale psychosoziale Beratung ;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/kia-ki-gestuetzte-assistenz-fuer-digitale-psychosoziale-beratung/6;Civic Coding;Laufend;"Im Projekt KIA wird ein Assistenzsystem für die digitale, psychosoziale Beratung entwickelt, das verschiedene Verfahren der künstlichen Intelligenz einsetzt. Es soll Beratungsanfragen in Echtzeit analysieren und für Berater*innen spezifische Unterstützungshinweise bereitstellen. Auf Basis der Projektergebnisse entstehen ein Leitfaden sowie ein Ethikmanual zum gemeinwohlorientierten Einsatz von <abbr title=""Künstliche Intelligenz"">KI</abbr>-Systemen.";CC-BY-NC-ND 4.0;https://www.civic-coding.de;KIA;KI Anwendung, Beratung, Plattform, Dokumentationstool;Gesundheit, Soziale Arbeit, Inklusion
5;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/flukit/9;FluKIT;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/flukit/9;Civic Coding;Laufend;"Mittels <abbr title=""Künstliche Intelligenz"">KI</abbr> soll die Vermessung von Flussbettprofilen, sowie die lokalen Strömungsbedingungen in Flüssen abgebildet werden. Zweck ist die Potentialanalyse für die Standortbestimmung von kleinen Wasserkraft Turbinen und/oder Turbinen-Clustern im Rhein. Die Messdaten, trainierte KI-Modelle und das KI-Software-Tool sind auf einer öffentlichen Website zugänglich.";CC-BY-NC-ND 4.0;https://www.civic-coding.de;FluKIT;KI Anwendung, Open Source, Datenanwendung für Öffentlichkeit;Energie, Umweltschutz, Klimaschutz
6;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/kuenstliche-intelligenz-fuer-nichtregierungsorganisationen-kiniro/10;Künstliche Intelligenz für Nichtregierungsorganisationen (KINiRO);https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/kuenstliche-intelligenz-fuer-nichtregierungsorganisationen-kiniro/10;Civic Coding;Laufend;"KINiro untersucht die Chancen und Herausforderungen des <abbr title=""Künstliche Intelligenz"">KI</abbr>-Einsatzes durch Nichtregierungsorganisationen. Mit KINiro soll das Potenzial der KI-Nutzung durch Nichtregierungs- und Non-Profit-Organisationen, deren Bedarfe, Know-how und andere vorhandene Ressourcen eruiert werden. Außerdem sollen aus dem Projekt empirisch gestützte Aussagen zur Akzeptanz von KI bei NROs und NPOs sowie zu Umsetzungsmöglichkeiten hervorgehen.";CC-BY-NC-ND 4.0;https://www.civic-coding.de;KINiRO;Forschung, KI Anwendung;Zivilgesellschaft, KI, Gesellschaft
7;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/kiss-ki-unterstuetzte-steigerung-der-mobilitaet-und-gesellschaftlichen-teilhabe-von-seniorinnen/11;KISS - KI-unterstützte Steigerung der Mobilität und gesellschaftlichen Teilhabe von Senior:innen ;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/kiss-ki-unterstuetzte-steigerung-der-mobilitaet-und-gesellschaftlichen-teilhabe-von-seniorinnen/11;Civic Coding;Laufend;"Im Projekt KISS wird ein <abbr title=""Künstliche Intelligenz"">KI</abbr>-basiertes Unterstützungssystem für die gesellschaftliche Teilhabe von Senior:innen erforscht, welches adaptiv Mobilitätsempfehlungen generieren und dahingehend Hilfestellungen generieren soll. Ziel ist die Entwicklung einer Applikation.";CC-BY-NC-ND 4.0;https://www.civic-coding.de;KISS;KI Anwendung, Datenanalyse, Forschung, Web-App;Senioren, Mobilität, Soziale Arbeit, KI, Stadt
8;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/kite-ii/12;KITE II;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/kite-ii/12;Civic Coding;Laufend;"KITE II empowert Gründerinnen – spielerisch und mit <abbr title=""Künstliche Intelligenz"">KI</abbr>. Das Projekt zielt darauf ab, aus diskriminierenden Erfahrungen von Gründerinnen und Unternehmerinnen bestimmte Ausgrenzungsmuster und -codes zu identifizieren und das Schwarmwissen von Unternehmerinnen und Gründerinnen für andere nutzbar zu machen. Es wird eine KI-gestützte, gamifizierte Anwendung entwickelt, die Gründerinnen dabei unterstützt, Resilienz im Umgang mit diskriminierenden Erfahrungen aufzubauen. In einer Reihe von Visual Novels werden schwierige Gesprächssituationen in der Gründungsphase generiert und können interaktiv gestaltet werden. Spieler*innen erkennen dabei Ausgrenzungsmuster, teilen Erfahrungen und entwickeln neue Herangehensweisen.";CC-BY-NC-ND 4.0;https://www.civic-coding.de;KITE II;E-Learning, KI Anwendung, Interaktive App, Forschung;Gleichstellung, Bildung, Gesellschaft
9;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/wegweiserux-fuer-ki/13;Wegweiser.UX-für-KI;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/wegweiserux-fuer-ki/13;Civic Coding;Laufend;"Das Projekt ""Wegweiser.UX-für-<abbr title=""Künstliche Intelligenz"">KI</abbr>"" wird mittels einer Online-Lehrplattform mit Selbstlernmedien den aktuellen Forschungsstand und praxisnahes Wissen über User-Experience-Design für KI-Anwendungen an gemeinwohlorientierte Projekte vermitteln. Zielgruppen dieser Lehrinhalte sind UX-Quereinsteiger*innen, Programmierer*innen und Product Owner*innen aus dem gemeinwohlorientierten Sektor mit wenig UX-für-KI-Erfahrung, denen die Lehrplattform als Wegweiser dienen soll.";CC-BY-NC-ND 4.0;https://www.civic-coding.de;;E-Learning, Web-App;Bildung, KI, Ethik
10;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/kikka-kuenstliche-intelligenz-fuer-klimaneutrale-klaeranlagen/15;KIkKa: Künstliche Intelligenz für klimaneutrale Kläranlagen;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/kikka-kuenstliche-intelligenz-fuer-klimaneutrale-klaeranlagen/15;Civic Coding;Laufend;Bei biologischen Abwasserreinigungen kann klimaschädliches Lachgas (N2O) freigesetzt werden. Mithilfe eines datengetriebenen Ansatzes sollen schnell und kostengünstig Regelstrategien an kommunalen und industriellen Belebungsbecken zur biologischen Abwasserreinigung etabliert werden.;CC-BY-NC-ND 4.0;https://www.civic-coding.de;KIkKa;Maschinelles Lernen, KI Anwendung, Prozessoptimierung, Analyse von Sensordaten, Simulation;Umweltschutz, Klimaschutz, Klima, Energie, Abfallwirtschaft
11;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/kiwa/16;KIWA;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/kiwa/16;Civic Coding;Laufend;"Das Projekt Kiwa hat das Ziel, Waldbrandgefahren früher zu erkennen und effektiver zu bekämpfen, indem Künstliche Intelligenz, Drohnen und Entscheidungsunterstützungssysteme kombiniert einsetzt. Spezielle Unmanned Aerial Vehicles, die <abbr title=""Künstliche Intelligenz"">KI</abbr>-basierte Computer-Vision-Anwendungen erlauben, sollen flächendeckend und ressourceneffizient bei der Frühdetektion von Gefahrenstellen Feuer und Rauch unterstützen. Ein Fokus liegt hierbei auf der Einbettung in bestehende Organisationsprozess-Ketten, um eine möglichst hohe Anwender*innen-Nähe zu schaffen.";CC-BY-NC-ND 4.0;https://www.civic-coding.de;KIWA;KI Anwendung, Computer Vision, Monitoring, Datenportal, Datenanalyse;Umwelt, Klima, Klimaschutz, Umweltschutz, Katastrophenschutz
12;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/nadiki-umweltindikatoren-fuer-digitale-infrastruktur-ki-anwendungen/17;NADIKI: Umweltindikatoren für digitale Infrastruktur & KI Anwendungen;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/nadiki-umweltindikatoren-fuer-digitale-infrastruktur-ki-anwendungen/17;Civic Coding;Laufend;"Das Projekt NADIKI zielt darauf ab, die Umweltauswirkungen von Künstlicher Intelligenz (KI) transparent zu machen. Hierfür wird eine Schnittstelle entwickelt, die Echtzeitdaten über den Energieverbrauch, Ressourcennutzung und CO2-Ausstoß von KI-Anwendungen bereitstellt. Ziel ist es, Entwicklerinnen und Nutzerinnen für nachhaltigere Entscheidungen zu sensibilisieren, <abbr title=""zum Beispiel"">z. B.</abbr> durch die zeitliche oder örtliche Verschiebung von KI-Lernvorgängen. Dies trägt dazu bei, die Lücke zwischen physischer und digitaler Infrastruktur zu schließen.";CC-BY-NC-ND 4.0;https://www.civic-coding.de;NADIKI;Datenportal, KI Anwendung, Monitoring;Umwelt, Klimaschutz, KI, Nachhaltigkeit
13;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/tinyaiot-energie-und-ressourceneffiziente-kuenstliche-intelligenz-fuer-moderne-iot-anwendungen/18;TinyAIoT: Energie- und ressourceneffiziente künstliche Intelligenz für moderne IoT-Anwendungen;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/tinyaiot-energie-und-ressourceneffiziente-kuenstliche-intelligenz-fuer-moderne-iot-anwendungen/18;Civic Coding;Laufend;"Das Projekt TinyAIoT hat das Ziel, den Ressourcenbedarf bestehender <abbr title=""Künstliche Intelligenz"">KI</abbr>-Verfahren für umweltbezogene <abbr title=""Internet of Things"">IoT</abbr>-Anwendungen zu reduzieren. Es basiert auf Mikrocontrollern, die mit verschiedenen Sensoren ausgestattet sind, um Umweltvariablen wie meteorologische Werte, Feinstaubbelastung und andere Parameter zu messen. Im Rahmen des Projektes sollen effiziente und energiesparende KI-Verfahren entwickelt werden, welche auf den Mikrocontrollern selbst für die Datensammlung und -analyse eingesetzt werden können.";CC-BY-NC-ND 4.0;https://www.civic-coding.de;TinyAIoT;Maschinelles Lernen, KI Anwendung, Datenanalyse;Umwelt, Klima, Datenanalyse, Technologie
14;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/der-into-the-job-power-coach-itjo-poc/27;BAT, das Bewerbungs-Assistenz-Tool;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/der-into-the-job-power-coach-itjo-poc/27;Civic Coding;Laufend;"BAT ist ein Bewerbungs-Assistenz-Tool, das mithilfe von <abbr title=""Künstliche Intelligenz"">KI</abbr> Menschen aller Herkunft bei der Bewältigung schwieriger Bewerbungssituationen unterstützt. Durch KI-gestützte Trainingssimulationen und Transkription in die Muttersprache fördert BAT Chancengleichheit und bekämpft Diskriminierung im Bewerbungsprozess, zunächst mit Schwerpunkt auf Pflegeberufe.";CC-BY-NC-ND 4.0;https://www.civic-coding.de;BAT;KI Anwendung, Web-App, Interaktive Datenexploration, Datenanwendung für Öffentlichkeit;Arbeit, Integration, Chancengleichheit, Geflüchtete
15;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/ki-geisternetz-interface/30;GhostNetZero.ai;http://ghostnetzero.ai/;Civic Coding;Unbekannt;"Der <abbr title=""World Wildlife Fund"">WWF</abbr> hat eine <abbr title=""Künstliche Intelligenz"">KI</abbr>-Anwendung entwickelt, die Satellitendaten nach verlorenen Fischereinetzen, sogenannten ""Geisternetzen"", absucht. Um die Effizienz zu steigern, wird ein Interface entwickelt, das die gemeinsame Nutzung von hydrografischen Daten ermöglicht, ohne dass sensible Informationen preisgegeben werden. Die Datenmengen des WWF sind begrenzt, während weitere Daten oft im Besitz von privaten Firmen und Behörden sind. Es wird ein Interface entwickelt, dass es ermöglicht, hydrografische Daten ausschließlich auf potenzielle Netzverdachtsstellen zu teilen. Die Daten selbst werden nicht übertragen und die Nutzungsrechte bleiben bei den Eigentümer*innen. Die gemeinsame Nutzung von hydrografischen Daten durch das KI-Geisternetz-Interface ermöglicht eine skalierbare, kostengünstige und ressourcenschonende Suche nach Geisternetzen. Dies kann einen wichtigen Beitrag zur Säuberung der Meere und zum Schutz der Meereslebewesen leisten.";CC-BY-NC-ND 4.0;https://www.civic-coding.de;GhostNetZero.ai;KI Anwendung, Datenanalyse, Interaktives Dashboard, Computer Vision;Umweltschutz, Meeresschutz, Open Data, Nachhaltigkeit
16;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/mother-earth-ai-wir-geben-mutter-erde-eine-stimme/33;Mother Earth AI – Wir geben Mutter Erde eine Stimme!;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/mother-earth-ai-wir-geben-mutter-erde-eine-stimme/33;Civic Coding;Laufend;"Das Projekt „Mother Earth AI“ (Mutter Erde <abbr title=""Künstliche Intelligenz"">KI</abbr>) entwickelt ein eigenes Sprachmodell (LLM), dass aus der Perspektive von „Mutter Erde“ spricht und allgemeine Fragen in einfühlsamer, bildlicher Sprache beantworten kann. Als Grundkonzept dient die „Universal Declaration of the Rights of Mother Earth“ (Bolivien, 2010) und als Trainingsdaten Sprichwörter von indigenen Gruppen, um eine naturverbundene und bildliche Sprache zu ermöglichen. Das Team will dieses Sprachmodell vor allem für ihr bereits entwickeltes „Mutter Erde Telefon“ (Prototyp) nutzen, das im öffentlichen Raum Menschen mit ihrem Ökosystem in Kontakt bringen soll. Durch die Interaktion mit ""Mutter Erde"" wird ein Perspektivwechsel ermöglicht, der das Verständnis für die Umwelt und die Auswirkungen des menschlichen Handelns fördern soll. Über den mehrsprachigen Open Source Ansatz soll das Sprachmodell als Tool für bessere Klima- und Biodiversitätskommunikation eingesetzt werden können, um über für verschiedene Anwendungen im persönlichen Gespräch breitere Bevölkerungsgruppen zu erreichen als über klassische Informationskanäle.";CC-BY-NC-ND 4.0;https://www.civic-coding.de;;Open-Source, Large Language Model (LLM), Natural Language Processing, KI-Anwendung;Umwelt, Klima, Klimaschutz, Partizipation
17;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/botschafft-inklusion/34;BOTschafft Inklusion;https://www.civic-coding.de/ueber-civic-coding/projektlandkarte/projekt/botschafft-inklusion/34;Civic Coding;Laufend;"Der Projektverbund, bestehend aus der <i>Technischen Hochschule Köln</i>, dem Softwareunternehmen <i>Founders1 <abbr title=""Gesellschaft mit beschränkter Haftung"">GmbH</abbr></i> und der <i>Gesundheitsregion KölnBonn e. V.</i>, reagiert direkt auf diese Lücke. Mit <i>BOTschafft Inklusion</i> sollen besonders pflegenden Eltern und Arbeitgeber*innen niedrigschwellige Beratungs- und Unterstützungsmöglichkeiten aufgezeigt werden, damit sie weiterhin berufstätig sein und am gesellschaftlichen Leben teilhaben können. Das Projekt soll unter anderem über Leistungsangebote, Rehabilitations- und Weiterbildungsmaßnahmen informieren.";CC-BY-NC-ND 4.0;https://www.civic-coding.de;;Beratung, Web-App, KI-Anwendung;Arbeit, Soziale Arbeit, Gesundheit
